,Searched,City,State,Lat,Lng,Restaurant,Category,Transactions,Category 1,Category 2,Category 3,Vegan Options,POPESTIMATE2019
7352,"Haledon, New Jersey",Paterson,NJ,40.9158199,-74.173,Pizza City,"['Sandwiches', 'Pizza']","['pickup', 'delivery']",Sandwiches,Pizza,,0,8293
7353,"Haledon, New Jersey",Paterson,NJ,40.9347535,-74.1544283,Triple Luncheonette,"['Breakfast & Brunch', 'Sandwiches']",['delivery'],Breakfast & Brunch,Sandwiches,,0,8293
7354,"Haledon, New Jersey",Paterson,NJ,40.91534026,-74.17297009,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",[],Pizza,Chicken Wings,Sandwiches,0,8293
7355,"Haledon, New Jersey",Little Falls,NJ,40.88127248,-74.20899852,Taco Bell,"['Mexican', 'Fast Food']",['delivery'],Mexican,Fast Food,,0,8293
7356,"Haledon, New Jersey",Totowa,NJ,40.89567091,-74.23434467,Linwood Pizza,"['Pizza', 'Salad', 'Sandwiches']","['pickup', 'delivery']",Pizza,Salad,Sandwiches,0,8293
7357,"Haledon, New Jersey",Paterson,NJ,40.9190141,-74.1688554,Wendy's,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,8293
7358,"Haledon, New Jersey",Fair Lawn,NJ,40.93051,-74.11618,Best Pizza,"['Pizza', 'Italian']",['delivery'],Pizza,Italian,,0,8293
7359,"Haledon, New Jersey",Waldwick,NJ,41.01049,-74.11793,Bagel Nosh of Waldwick,"['Caterers', 'Delis', 'Bagels']",['delivery'],Caterers,Delis,Bagels,0,8293
7360,"Haledon, New Jersey",Paterson,NJ,40.93672518,-74.14215663,McDonald's,"['Burgers', 'Fast Food', 'Coffee & Tea']",['delivery'],Burgers,Fast Food,Coffee & Tea,0,8293
7361,"Haledon, New Jersey",Hawthorne,NJ,40.94907451,-74.15509011,Subway,['Sandwiches'],[],Sandwiches,,,0,8293
7362,"Haledon, New Jersey",Paterson,NJ,40.916309,-74.171078,Taco Bell,"['Fast Food', 'Mexican']",['delivery'],Fast Food,Mexican,,0,8293
7363,"Haledon, New Jersey",Wyckoff,NJ,41.01111598,-74.17312375,Superjuice Nation,"['Juice Bars & Smoothies', 'Vegan']","['pickup', 'delivery']",Juice Bars & Smoothies,Vegan,,1,8293
7364,"Haledon, New Jersey",Waldwick,NJ,41.00973047,-74.1193502,Italian Time Pizza,"['Italian', 'Pizza']",['delivery'],Italian,Pizza,,0,8293
7365,"Haledon, New Jersey",Paterson,NJ,40.91602729,-74.1679798,Popeyes Louisiana Kitchen,"['Fast Food', 'Chicken Wings']",['delivery'],Fast Food,Chicken Wings,,0,8293
7366,"Haledon, New Jersey",Elmwood Park,NJ,40.89879,-74.1113432,Bagel Base,"['Delis', 'Bagels', 'Breakfast & Brunch']",['pickup'],Delis,Bagels,Breakfast & Brunch,0,8293
7367,"Haledon, New Jersey",Garfield,NJ,40.88277,-74.1195,Kohout Bakery,"['Bakeries', 'Delis']",[],Bakeries,Delis,,0,8293
7368,"Haledon, New Jersey",Woodland Park,NJ,40.8871184,-74.2164088,Ranch*1,['Sandwiches'],['pickup'],Sandwiches,,,0,8293
7369,"Haledon, New Jersey",Ridgewood,NJ,40.9791685,-74.120767,Marra's Restaurant,['Restaurants'],[],Restaurants,,,0,8293
7370,"Haledon, New Jersey",Clifton,NJ,40.886181,-74.151299,Reem Al-Bawadi,"['Middle Eastern', 'Arabian']",[],Middle Eastern,Arabian,,0,8293
7371,"Haledon, New Jersey",Ridgewood,NJ,40.97997,-74.12191,West Side Bagels & Deli,"['Bagels', 'Coffee & Tea', 'Delis']","['pickup', 'delivery']",Bagels,Coffee & Tea,Delis,0,8293
7372,"Haledon, New Jersey",Wayne,NJ,40.9593876,-74.2380941,Wayne Hot Bagels and Cafe,"['Cafes', 'Bagels', 'Sandwiches']",['delivery'],Cafes,Bagels,Sandwiches,0,8293
7373,"Haledon, New Jersey",Fair Lawn,NJ,40.934548,-74.133676,Perfect Pita,"['Kosher', 'Grocery', 'Fast Food']",['delivery'],Kosher,Grocery,Fast Food,0,8293
7374,"Haledon, New Jersey",Little Falls,NJ,40.8814867,-74.2257508,Sweetberry Little Falls,"['Acai Bowls', 'Salad', 'Wraps']","['pickup', 'delivery']",Acai Bowls,Salad,Wraps,0,8293
7375,"Haledon, New Jersey",Totowa,NJ,40.89345,-74.23206,IHOP,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']","['pickup', 'delivery']",Breakfast & Brunch,American (Traditional),Burgers,0,8293
7376,"Haledon, New Jersey",Little Falls,NJ,40.8812807,-74.2266985,Big Daddy's Dogs,"['Hot Dogs', 'Fast Food']",['delivery'],Hot Dogs,Fast Food,,0,8293
7377,"Haledon, New Jersey",Paterson,NJ,40.91419983,-74.17208862,Jury Box Luncheonette,"['Sandwiches', 'Breakfast & Brunch']",[],Sandwiches,Breakfast & Brunch,,0,8293
7378,"Haledon, New Jersey",Oakland,NJ,41.02174424,-74.24508713,Krauszer's Food Stores,"['Convenience Stores', 'Salad', 'Sandwiches']",[],Convenience Stores,Salad,Sandwiches,0,8293
7379,"Haledon, New Jersey",Totowa,NJ,40.9039305,-74.2122503,Brooklyn Bagels,"['Bagels', 'Coffee & Tea', 'Sandwiches']",['delivery'],Bagels,Coffee & Tea,Sandwiches,0,8293
7380,"Haledon, New Jersey",Little Falls,NJ,40.8837321,-74.244235,Bagel Bistro Grill,"['Bagels', 'Delis', 'Sandwiches']","['pickup', 'delivery']",Bagels,Delis,Sandwiches,0,8293
7381,"Haledon, New Jersey",Paterson,NJ,40.91606,-74.16809,Burger King,"['Burgers', 'Fast Food']",[],Burgers,Fast Food,,0,8293
7382,"Haledon, New Jersey",Little Falls,NJ,40.8832,-74.24359,Balkanika Kafe Grill,['American (Traditional)'],[],American (Traditional),,,0,8293
7383,"Haledon, New Jersey",Elmwood Park,NJ,40.92119,-74.11648,Bagels on Broadway,"['Caterers', 'Breakfast & Brunch', 'Bagels']","['pickup', 'delivery']",Caterers,Breakfast & Brunch,Bagels,0,8293
7384,"Haledon, New Jersey",Little Falls,NJ,40.880863,-74.228805,First Wok,['Chinese'],[],Chinese,,,0,8293
7385,"Haledon, New Jersey",Elmwood Park,NJ,40.8990833,-74.1118075,Vito's Pizzeria & Restaurant,"['Pizza', 'Italian', 'Desserts']","['pickup', 'delivery']",Pizza,Italian,Desserts,0,8293
7386,"Haledon, New Jersey",Clifton,NJ,40.87908935,-74.15218139,Golden Palace,['Chinese'],"['pickup', 'delivery']",Chinese,,,0,8293
7387,"Haledon, New Jersey",Fair Lawn,NJ,40.92165134,-74.11436224,Boston Market,"['Comfort Food', 'American (Traditional)', 'Sandwiches']","['pickup', 'delivery']",Comfort Food,American (Traditional),Sandwiches,0,8293
7388,"Haledon, New Jersey",Clifton,NJ,40.88984,-74.15174,King Yen Chinese Halal,['Chinese'],[],Chinese,,,0,8293
7389,"Haledon, New Jersey",Paterson,NJ,40.9190102,-74.1725442,Athens Coffee Shop,"['Coffee & Tea', 'Breakfast & Brunch']",['delivery'],Coffee & Tea,Breakfast & Brunch,,0,8293
7390,"Haledon, New Jersey",Little Falls,NJ,40.883876,-74.244681,Joy Wok,['Chinese'],"['pickup', 'delivery']",Chinese,,,0,8293
7391,"Haledon, New Jersey",Fair Lawn,NJ,40.95104,-74.13712,Hot Bagels,"['Breakfast & Brunch', 'Bagels']",['delivery'],Breakfast & Brunch,Bagels,,0,8293
7392,"Haledon, New Jersey",Woodland Park,NJ,40.892893,-74.205868,Parkwest Bagel Cafe,"['Bagels', 'Breakfast & Brunch', 'Delis']","['pickup', 'delivery']",Bagels,Breakfast & Brunch,Delis,0,8293
7393,"Haledon, New Jersey",Clifton,NJ,40.8803596,-74.1347656,Mirage Restaurant & Lounge,"['Food', 'Arabian']",[],Food,Arabian,,0,8293
7394,"Haledon, New Jersey",Paterson,NJ,40.89177,-74.15705,Grill House,"['Middle Eastern', 'Italian', 'American (Traditional)']",['delivery'],Middle Eastern,Italian,American (Traditional),0,8293
7395,"Haledon, New Jersey",Glen Rock,NJ,40.96227,-74.1319,Sweetberry Glen Rock,"['Acai Bowls', 'Salad', 'Wraps']",['pickup'],Acai Bowls,Salad,Wraps,0,8293
7396,"Haledon, New Jersey",Wayne,NJ,40.95688107,-74.2234757,McDonald's,"['Fast Food', 'Coffee & Tea', 'Burgers']",['delivery'],Fast Food,Coffee & Tea,Burgers,0,8293
7397,"Haledon, New Jersey",Paterson,NJ,40.898533,-74.16272,Sui Min House,['Chinese'],"['pickup', 'delivery']",Chinese,,,0,8293
7398,"Haledon, New Jersey",Elmwood Park,NJ,40.8986092,-74.1124573,Food Mart U S A,['Delis'],[],Delis,,,0,8293
7399,"Haledon, New Jersey",Elmwood Park,NJ,40.89938,-74.11529,Leone's Pizzeria & Restaurant,"['Pizza', 'Sandwiches']","['pickup', 'delivery']",Pizza,Sandwiches,,0,8293
7400,"Haledon, New Jersey",Clifton,NJ,40.88016446,-74.14501632,White Castle,"['Fast Food', 'Burgers']","['pickup', 'delivery']",Fast Food,Burgers,,0,8293
7401,"Haledon, New Jersey",Fair Lawn,NJ,40.9385033,-74.1238377,Petak's Glatt Kosher Fine Foods,"['Delis', 'Sandwiches', 'Kosher']",[],Delis,Sandwiches,Kosher,0,8293
7402,"Haledon, New Jersey",Garfield,NJ,40.88827,-74.11292,LaBella Pizza,"['Pizza', 'Italian', 'Sandwiches']","['pickup', 'delivery']",Pizza,Italian,Sandwiches,0,8293
7403,"Haledon, New Jersey",Little Falls,NJ,40.88108,-74.22682,Pizza & Sandwich Express,['Pizza'],"['pickup', 'delivery']",Pizza,,,0,8293
7404,"Haledon, New Jersey",Paterson,NJ,40.91635374,-74.1755931,YUNTA Sanwicheria Peruana,['Fast Food'],[],Fast Food,,,0,8293
7405,"Haledon, New Jersey",Paterson,NJ,40.9151917,-74.1755905,La Pampa,['Chinese'],[],Chinese,,,0,8293
7406,"Haledon, New Jersey",Oakland,NJ,41.01566,-74.25162,Burger King,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,8293
7407,"Haledon, New Jersey",Garfield,NJ,40.88454,-74.11103,Wisla Center,['Restaurants'],[],Restaurants,,,0,8293
7408,"Haledon, New Jersey",Paterson,NJ,40.93865,-74.15107,Tony's Pizza & Luncheonette,['Pizza'],[],Pizza,,,0,8293
7409,"Haledon, New Jersey",Saddle Brook,NJ,40.918106,-74.111374,Quick Chek,"['Convenience Stores', 'Coffee & Tea', 'Delis']",['delivery'],Convenience Stores,Coffee & Tea,Delis,0,8293
7410,"Haledon, New Jersey",Midland Park,NJ,40.983894,-74.137299,Burger King,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,8293
7411,"Haledon, New Jersey",Fair Lawn,NJ,40.93570098,-74.13347572,Yang Garden House,"['Chinese', 'Japanese']",['delivery'],Chinese,Japanese,,0,8293
7412,"Haledon, New Jersey",Paterson,NJ,40.89352699,-74.15989713,Top Deli & Grocery,"['Delis', 'Grocery']","['pickup', 'delivery']",Delis,Grocery,,0,8293
7413,"Haledon, New Jersey",Paterson,NJ,40.892317,-74.138103,The Getty Ave Grill,['American (New)'],[],American (New),,,0,8293
7414,"Haledon, New Jersey",Waldwick,NJ,41.01140213,-74.12255859,Bienvenidos Deli,"['Grocery', 'Delis']",[],Grocery,Delis,,0,8293
7415,"Haledon, New Jersey",Ridgewood,NJ,40.9792808,-74.1223039,Rose Valley Cafe & Grill,['American (Traditional)'],[],American (Traditional),,,0,8293
7416,"Haledon, New Jersey",Paterson,NJ,40.92280333,-74.13982,Burger King,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,8293
7417,"Haledon, New Jersey",Paterson,NJ,40.90541,-74.1488,Chi Chi's Bbq & Catering,"['Barbeque', 'Seafood', 'Sandwiches']","['pickup', 'delivery']",Barbeque,Seafood,Sandwiches,0,8293
7418,"Haledon, New Jersey",Wayne,NJ,40.8941984,-74.24133629,Wendy's,"['Burgers', 'Fast Food', 'Bakeries']",['delivery'],Burgers,Fast Food,Bakeries,0,8293
7419,"Haledon, New Jersey",Paterson,NJ,40.916244,-74.17247,Blimpie,['Sandwiches'],['delivery'],Sandwiches,,,0,8293
7420,"Haledon, New Jersey",Totowa,NJ,40.89452416,-74.22773172,Sam I AM Bagels,"['Delis', 'Breakfast & Brunch', 'Bagels']","['pickup', 'delivery']",Delis,Breakfast & Brunch,Bagels,0,8293
7421,"Haledon, New Jersey",HALEDON,NJ,40.93362,-74.17747,Blimpie,['Sandwiches'],['delivery'],Sandwiches,,,0,8293
7422,"Haledon, New Jersey",Paterson,NJ,40.902271,-74.1661378,Au Bon Pain,"['Bakeries', 'Cafes']",['delivery'],Bakeries,Cafes,,0,8293
7423,"Haledon, New Jersey",Paterson,NJ,40.89111715,-74.14827883,McDonald's,"['Coffee & Tea', 'Burgers', 'Fast Food']",['delivery'],Coffee & Tea,Burgers,Fast Food,0,8293
7424,"Haledon, New Jersey",Elmwood Park,NJ,40.900283,-74.121459,Lill's Delicatessen & Liquors,"['Beer, Wine & Spirits', 'Delis']",[],"Beer, Wine & Spirits",Delis,,0,8293
7425,"Haledon, New Jersey",Midland Park,NJ,40.98359139,-74.13668633,Wendy's,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,8293
7426,"Haledon, New Jersey",Paterson,NJ,40.916375,-74.171334,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",['delivery'],Fast Food,Burgers,Coffee & Tea,0,8293
7427,"Haledon, New Jersey",Elmwood Park,NJ,40.898935,-74.1128084,Blimpie,['Sandwiches'],"['pickup', 'delivery']",Sandwiches,,,0,8293
7428,"Haledon, New Jersey",Oakland,NJ,41.015106,-74.255179,Burger King,"['Fast Food', 'Burgers']",[],Fast Food,Burgers,,0,8293
7429,"Haledon, New Jersey",Wayne,NJ,40.895481,-74.243416,Big Apple Bagels,['Breakfast & Brunch'],[],Breakfast & Brunch,,,0,8293
7430,"Haledon, New Jersey",Totowa,NJ,40.908466,-74.20545374,Subway,['Sandwiches'],"['pickup', 'delivery']",Sandwiches,,,0,8293
7431,"Haledon, New Jersey",Elmwood Park,NJ,40.89376,-74.1240399,Bagel Basket,"['Breakfast & Brunch', 'Sandwiches', 'Wraps']","['pickup', 'delivery']",Breakfast & Brunch,Sandwiches,Wraps,0,8293
7432,"Haledon, New Jersey",Midland Park,NJ,40.98428177,-74.13941914,Subway,['Sandwiches'],[],Sandwiches,,,0,8293
7433,"Haledon, New Jersey",Little Falls,NJ,40.88429,-74.245071,La Mia Pizzeria,"['Pizza', 'Sandwiches', 'Italian']","['pickup', 'delivery']",Pizza,Sandwiches,Italian,0,8293
7434,"Haledon, New Jersey",Elmwood Park,NJ,40.899001,-74.115165,Birchwood Deli & Liquor,"['Beer, Wine & Spirits', 'Delis']",[],"Beer, Wine & Spirits",Delis,,0,8293
7435,"Haledon, New Jersey",Clifton,NJ,40.8810349,-74.1452637,Blimpie,['Sandwiches'],"['pickup', 'delivery']",Sandwiches,,,0,8293
7436,"Haledon, New Jersey",Wayne,NJ,40.9573677,-74.223541,Ciao Bella Pizza,['Pizza'],[],Pizza,,,0,8293
7437,"Haledon, New Jersey",Ridgewood,NJ,40.9793499,-74.11834,Ridgewood Coffee Company,"['Coffee & Tea', 'Cafes']",['delivery'],Coffee & Tea,Cafes,,0,8293
7438,"Haledon, New Jersey",Woodland Park,NJ,40.88667,-74.24649,tru,"['Coffee & Tea', 'Breakfast & Brunch']",[],Coffee & Tea,Breakfast & Brunch,,0,8293
7439,"Haledon, New Jersey",Waldwick,NJ,41.01049,-74.11793,Empire 2,"['Diners', 'Breakfast & Brunch']",[],Diners,Breakfast & Brunch,,0,8293
7440,"Haledon, New Jersey",Totowa,NJ,40.89636086,-74.23412738,Classic Deli,['Delis'],[],Delis,,,0,8293
7441,"Haledon, New Jersey",Elmwood Park,NJ,40.899028,-74.111426,Manhattan Bagel Company,"['Sandwiches', 'Bagels']","['pickup', 'delivery']",Sandwiches,Bagels,,0,8293
7442,"Haledon, New Jersey",Woodland Park,NJ,40.8871184,-74.2164088,Blimpie,['Sandwiches'],['delivery'],Sandwiches,,,0,8293
7443,"Haledon, New Jersey",Ridgewood,NJ,40.978675,-74.113025,Jersey Mike's Subs,"['Sandwiches', 'Fast Food', 'Delis']",[],Sandwiches,Fast Food,Delis,0,8293
7444,"Haledon, New Jersey",Wayne,NJ,40.888812,-74.252028,Panera Bread,"['Soup', 'Sandwiches', 'Salad']",['delivery'],Soup,Sandwiches,Salad,0,8293
7445,"Haledon, New Jersey",Waldwick,NJ,41.008569,-74.120939,Boston Market,"['Comfort Food', 'American (Traditional)', 'Sandwiches']","['pickup', 'delivery']",Comfort Food,American (Traditional),Sandwiches,0,8293
7446,"Haledon, New Jersey",Little Falls,NJ,40.87888657,-74.22204906,Quick Chek,"['Convenience Stores', 'Coffee & Tea', 'Delis']",['delivery'],Convenience Stores,Coffee & Tea,Delis,0,8293
7447,"Haledon, New Jersey",Oakland,NJ,41.01569476,-74.2516335,Dairy Queen,"['Fast Food', 'Ice Cream & Frozen Yogurt']",['delivery'],Fast Food,Ice Cream & Frozen Yogurt,,0,8293
7448,"Haledon, New Jersey",Clifton,NJ,40.8856506,-74.1781464,Quick Chek,"['Convenience Stores', 'Coffee & Tea', 'Delis']",['delivery'],Convenience Stores,Coffee & Tea,Delis,0,8293
7449,"Haledon, New Jersey",Little Falls,NJ,40.8802635,-74.207403,Burger King,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,8293
7450,"Haledon, New Jersey",Elmwood Park,NJ,40.89862148,-74.11234494,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",[],Pizza,Chicken Wings,Sandwiches,0,8293
7451,"Haledon, New Jersey",West Patterson,NJ,40.890522,-74.214613,Subway,['Sandwiches'],"['pickup', 'delivery']",Sandwiches,,,0,8293
7452,"Haledon, New Jersey",Elmwood Park,NJ,40.893715,-74.11571,Wendy's,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,8293
7453,"Haledon, New Jersey",Clifton,NJ,40.8784376,-74.1550547,Burger King,"['Fast Food', 'Burgers']",['delivery'],Fast Food,Burgers,,0,8293
7454,"Haledon, New Jersey",Waldwick,NJ,41.0108625,-74.1197397,Burger King,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,0,8293
7455,"Haledon, New Jersey",Paterson,NJ,40.90117369,-74.16524902,Subway,['Sandwiches'],"['pickup', 'delivery']",Sandwiches,,,0,8293
7456,"Haledon, New Jersey",Little Falls,NJ,40.88626,-74.241,Revive Deli & Convenience Store,"['Delis', 'Convenience Stores', 'Sandwiches']","['pickup', 'delivery']",Delis,Convenience Stores,Sandwiches,0,8293
7457,"Haledon, New Jersey",Paterson,NJ,40.90504,-74.146011,McDonald's,"['Coffee & Tea', 'Burgers', 'Fast Food']",['delivery'],Coffee & Tea,Burgers,Fast Food,0,8293
7458,"Haledon, New Jersey",Little Falls,NJ,40.88676167,-74.24657,Nicky's Hot Bagels,"['Breakfast & Brunch', 'Bagels', 'Salad']","['pickup', 'delivery']",Breakfast & Brunch,Bagels,Salad,0,8293
7459,"Haledon, New Jersey",Paterson,NJ,40.91882404,-74.1532778,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",['delivery'],Fast Food,Burgers,Coffee & Tea,0,8293
7460,"Hamburg, New Jersey",Hamburg,NJ,41.15301,-74.57678,Cravin Thai,"['Thai', 'Bars', 'Soup']",[],Thai,Bars,Soup,0,3131
7461,"Hamburg, New Jersey",Hamburg,NJ,41.1669,-74.5567499,Milano's Italian Restaurant,['Italian'],[],Italian,,,0,3131
7462,"Hamburg, New Jersey",Franklin,NJ,41.10210844,-74.58021593,Brick & Brew,"['Pizza', 'Bars', 'American (Traditional)']",[],Pizza,Bars,American (Traditional),0,3131
7463,"Hamburg, New Jersey",Hamburg,NJ,41.14157,-74.57182,Granny's Pancake House & Grill,['American (Traditional)'],[],American (Traditional),,,0,3131
7464,"Hamburg, New Jersey",Franklin,NJ,41.13655853,-74.57177734,Irish Cottage Inn,['Irish'],[],Irish,,,0,3131
7465,"Hamburg, New Jersey",Hamburg,NJ,41.15330629,-74.57579258,Nonna Vita Trattoria,"['Pizza', 'Italian']",[],Pizza,Italian,,0,3131
7466,"Hamburg, New Jersey",Wantage,NJ,41.1814968,-74.5906855,Cow Patty's,"['Burgers', 'Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt']",[],Burgers,Juice Bars & Smoothies,Ice Cream & Frozen Yogurt,0,3131
7467,"Hamburg, New Jersey",Hardyston,NJ,41.161161,-74.55063,Restaurant Latour,['American (New)'],[],American (New),,,0,3131
7468,"Hamburg, New Jersey",Hamburg,NJ,41.15956551,-74.55210239,Crystal Tavern,"['American (Traditional)', 'Pubs']",[],American (Traditional),Pubs,,0,3131
7469,"Hamburg, New Jersey",Sussex,NJ,41.210112,-74.551586,The Lamp Post Inn,"['Italian', 'Venues & Event Spaces', 'American (Traditional)']",[],Italian,Venues & Event Spaces,American (Traditional),0,3131
7470,"Hamburg, New Jersey",Franklin,NJ,41.11798804,-74.57912186,Cafe e Dolci,"['Themed Cafes', 'Gelato', 'Creperies']",[],Themed Cafes,Gelato,Creperies,0,3131
7471,"Hamburg, New Jersey",Franklin,NJ,41.118492,-74.579442,Savioli's Ravioli,"['Delis', 'Italian']",[],Delis,Italian,,0,3131
7472,"Hamburg, New Jersey",Sussex,NJ,41.203803,-74.60106812,Eastern Garden,"['Japanese', 'Chinese']",[],Japanese,Chinese,,0,3131
7473,"Hamburg, New Jersey",Franklin,NJ,41.132885,-74.575048,Franklin Deli Grill & Catering,"['Barbeque', 'Sandwiches', 'Chicken Wings']",[],Barbeque,Sandwiches,Chicken Wings,0,3131
7474,"Hamburg, New Jersey",Franklin,NJ,41.108671,-74.5810379,Asia Lee Chinese Restaurant,"['Asian Fusion', 'Mongolian', 'Chinese']",[],Asian Fusion,Mongolian,Chinese,0,3131
7475,"Hamburg, New Jersey",Hardyston Township,NJ,41.139502,-74.602518,Pomodoro Italiano,"['Pizza', 'Italian']","['delivery', 'pickup']",Pizza,Italian,,0,3131
7476,"Hamburg, New Jersey",Hamburg,NJ,41.1599884,-74.5504837,Springs Bistro,"['Italian', 'Seafood']",[],Italian,Seafood,,0,3131
7477,"Hamburg, New Jersey",Franklin,NJ,41.132484,-74.610597,Chappy's Cafe,"['Breakfast & Brunch', 'American (Traditional)']",[],Breakfast & Brunch,American (Traditional),,0,3131
7478,"Hamburg, New Jersey",Sussex,NJ,41.2081261,-74.6087009,Old Stone,"['Breakfast & Brunch', 'Burgers', 'Sandwiches']",[],Breakfast & Brunch,Burgers,Sandwiches,0,3131
7479,"Hamburg, New Jersey",Vernon,NJ,41.192476,-74.497996,Vernon Nordic House,['Cafes'],['delivery'],Cafes,,,0,3131
7480,"Hamburg, New Jersey",Franklin,NJ,41.118216,-74.579146,Szechuan Garden Restaurant,['Szechuan'],[],Szechuan,,,0,3131
7481,"Hamburg, New Jersey",Vernon Township,NJ,41.17860852,-74.54008122,The George Inn Restaurant,"['American (Traditional)', 'Pubs']",[],American (Traditional),Pubs,,0,3131
7482,"Hamburg, New Jersey",Hamburg,NJ,41.160023,-74.55049,Chefs Garden,['American (New)'],[],American (New),,,0,3131
7483,"Hamburg, New Jersey",Wantage,NJ,41.185204,-74.587233,Frank's Pizza & Restaurant,"['Pizza', 'Italian']",[],Pizza,Italian,,0,3131
7484,"Hamburg, New Jersey",Wantage,NJ,41.19301,-74.58673,Sit n’ Chat Diner,['Diners'],[],Diners,,,0,3131
7485,"Hamburg, New Jersey",Hamburg,NJ,41.1500217,-74.57523455,Good Taste,['Chinese'],[],Chinese,,,0,3131
7486,"Hamburg, New Jersey",Franklin Borough,NJ,41.1043671,-74.5820036,4Chicks Cafe Empanadas,"['Empanadas', 'Coffee & Tea', 'Tacos']",[],Empanadas,Coffee & Tea,Tacos,0,3131
7487,"Hamburg, New Jersey",Vernon,NJ,41.1836,-74.52025,Kites Restaurant,['American (New)'],[],American (New),,,0,3131
7488,"Hamburg, New Jersey",Hamburg,NJ,41.14214,-74.60048,Tony's Pizza & Pasta Restaurant,"['Pizza', 'Italian', 'Sandwiches']",[],Pizza,Italian,Sandwiches,0,3131
7489,"Hamburg, New Jersey",Franklin,NJ,41.108656,-74.5810379,Tj's Pizza,"['Pizza', 'Sandwiches', 'Italian']","['delivery', 'pickup']",Pizza,Sandwiches,Italian,0,3131
7490,"Hamburg, New Jersey",Franklin,NJ,41.118633,-74.579204,Mama Cee's,"['Pizza', 'Burgers', 'Hot Dogs']",[],Pizza,Burgers,Hot Dogs,0,3131
7491,"Hamburg, New Jersey",Sussex,NJ,41.20934296,-74.60759735,Taco of the Town,['Mexican'],[],Mexican,,,0,3131
7492,"Hamburg, New Jersey",Vernon,NJ,41.190948,-74.504692,Hawks Nest,['Diners'],[],Diners,,,0,3131
7493,"Hamburg, New Jersey",Hamburg,NJ,41.143704,-74.598693,Albertos,['Pizza'],[],Pizza,,,0,3131
7494,"Hamburg, New Jersey",Sussex,NJ,41.18601227,-74.58654022,Sussex Meat Packing,"['Meat Shops', 'Delis']",[],Meat Shops,Delis,,0,3131
7495,"Hamburg, New Jersey",Franklin,NJ,41.11374,-74.577046,Bear Den Restaurant,"['Restaurants', 'Golf']",[],Restaurants,Golf,,0,3131
7496,"Hamburg, New Jersey",Franklin,NJ,41.09150944,-74.58459511,Dominick's Pizza,['Pizza'],[],Pizza,,,0,3131
7497,"Hamburg, New Jersey",Hamburg,NJ,41.150509,-74.575372,Hamburg Hot Bagels,"['Bagels', 'Breakfast & Brunch']",[],Bagels,Breakfast & Brunch,,0,3131
7498,"Hamburg, New Jersey",Hamburg,NJ,41.1498,-74.57532,Mamma Mia's Pizzaria,"['Pizza', 'Sandwiches']",[],Pizza,Sandwiches,,0,3131
7499,"Hamburg, New Jersey",Stockholm,NJ,41.09075474,-74.52345113,Tony's Family Restaurant Pizza & Pub,"['Pizza', 'Bars', 'Beer, Wine & Spirits']",[],Pizza,Bars,"Beer, Wine & Spirits",0,3131
7500,"Hamburg, New Jersey",Vernon,NJ,41.17433,-74.54672,Pizza Pro's,['Pizza'],[],Pizza,,,0,3131
7501,"Hamburg, New Jersey",Sussex,NJ,41.20364835,-74.60117932,Friendly's,"['Ice Cream & Frozen Yogurt', 'American (Traditional)']",[],Ice Cream & Frozen Yogurt,American (Traditional),,0,3131
7502,"Hamburg, New Jersey",Franklin,NJ,41.12421202,-74.5786724,Sit n' Chat Diner,"['Diners', 'Breakfast & Brunch']",[],Diners,Breakfast & Brunch,,0,3131
7503,"Hamburg, New Jersey",Franklin,NJ,41.108326,-74.581103,The Nutrition Store,"['Juice Bars & Smoothies', 'Wraps']",['pickup'],Juice Bars & Smoothies,Wraps,,0,3131
7504,"Hamburg, New Jersey",Stockholm,NJ,41.098487,-74.5310809,Rich's Deli,"['Caterers', 'Delis', 'Coffee & Tea']",[],Caterers,Delis,Coffee & Tea,0,3131
7505,"Hamburg, New Jersey",Sussex,NJ,41.2096563,-74.60777672,Bobo Kitchen,['Chinese'],[],Chinese,,,0,3131
7506,"Hamburg, New Jersey",Sussex,NJ,41.211377,-74.602713,Grand Eastern,['Chinese'],[],Chinese,,,0,3131
7507,"Hamburg, New Jersey",Vernon Township,NJ,41.17869866,-74.53119553,Kink Bar,"['American (Traditional)', 'Beer, Wine & Spirits']",[],American (Traditional),"Beer, Wine & Spirits",,0,3131
7508,"Hamburg, New Jersey",Vernon Township,NJ,41.1910095,-74.5046921,Schuss,['Pizza'],[],Pizza,,,0,3131
