,Searched,City,State,Lat,Lng,Restaurant,Category,Transactions,Category 1,Category 2,Category 3,Vegan Options
6853,"Blendon township, Ohio",Columbus,OH,40.06075,-82.86395,Pizza Hut,"['Pizza', 'Italian', 'Chicken Wings']","['delivery', 'pickup']",Pizza,Italian,Chicken Wings,False
6854,"Blendon township, Ohio",Columbus,OH,40.0605574445344,-82.9758778804633,Burger King,"['Fast Food', 'Burgers']",['delivery'],Fast Food,Burgers,,False
6855,"Blendon township, Ohio",Columbus,OH,40.0888995167098,-82.9512663451833,Faith Bakery & Coffee Shop,"['Coffee & Tea', 'Bakeries']",[],Coffee & Tea,Bakeries,,False
6856,"Blendon township, Ohio",Columbus,OH,40.0560557842255,-82.9761911183596,Golden Finger Kitchen,"['Chicken Wings', 'Sandwiches']",['delivery'],Chicken Wings,Sandwiches,,False
6857,"Blendon township, Ohio",Columbus,OH,40.08602,-82.96199,Wendy's,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,False
6858,"Blendon township, Ohio",Columbus,OH,39.9392855520501,-82.76118032643,Grilled Cheese Gangsters,"['Food Trucks', 'Sandwiches']",[],Food Trucks,Sandwiches,,False
6859,"Blendon township, Ohio",Columbus,OH,40.0358680926834,-82.9533836105237,Aaran Restaurant & Cafe,"['Somali', 'Middle Eastern']",[],Somali,Middle Eastern,,False
6860,"Blendon township, Ohio",Columbus,OH,40.105185,-82.966523,Northgate Park,['Parks'],[],Parks,,,False
6861,"Blendon township, Ohio",Granville,OH,40.068888,-82.51817,Mai Chau Food Truck,"['Food Trucks', 'Vietnamese', 'Asian Fusion']",[],Food Trucks,Vietnamese,Asian Fusion,False
6862,"Blendon township, Ohio",Columbus,OH,40.0309926,-82.9084575980435,Subway,['Sandwiches'],[],Sandwiches,,,False
6863,"Blendon township, Ohio",Westerville,OH,40.078256,-82.86383,Joe’s Pub & Grill - New Albany,"['American (Traditional)', 'Pubs']",[],American (Traditional),Pubs,,False
6864,"Blendon township, Ohio",Columbus,OH,40.04697982571229,-82.96984706095532,Cooke Park,['Parks'],[],Parks,,,False
6865,"Blendon township, Ohio",Columbus,OH,40.0851034,-82.9741766,El Comalito,"['Food Trucks', 'Mexican']",[],Food Trucks,Mexican,,False
6866,"Blendon township, Ohio",Columbus,OH,40.0755044817924,-82.9674216359854,D'afrique Quisine,['African'],[],African,,,False
6867,"Blendon township, Ohio",Westerville,OH,40.1091194,-82.9274521,China Express,['Chinese'],[],Chinese,,,False
6868,"Blendon township, Ohio",Columbus,OH,40.0378838,-82.9624634,Tim Hortons,"['Bakeries', 'Coffee & Tea']","['delivery', 'pickup']",Bakeries,Coffee & Tea,,False
6869,"Blendon township, Ohio",Columbus,OH,40.1443409620897,-82.9605855040964,Subway,['Sandwiches'],"['delivery', 'pickup']",Sandwiches,,,False
6870,"Blendon township, Ohio",Columbus,OH,40.06665333,-82.93534167,Kilbourne Run Sports Park,"['Parks', 'Soccer']",[],Parks,Soccer,,False
6871,"Blendon township, Ohio",Westerville,OH,40.1324445943986,-82.887350635582,Subway,['Sandwiches'],[],Sandwiches,,,False
6872,"Blendon township, Ohio",Columbus,OH,40.05747,-82.8988,Speedway,"['Gas Stations', 'Convenience Stores', 'Coffee & Tea']",[],Gas Stations,Convenience Stores,Coffee & Tea,False
6873,"Blendon township, Ohio",Columbus,OH,40.0598623,-82.974919,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",['delivery'],Fast Food,Burgers,Coffee & Tea,False
6874,"Blendon township, Ohio",Westerville,OH,40.1257705688477,-82.9315414428711,City of Westerville,['Local Flavor'],[],Local Flavor,,,False
6875,"Blendon township, Ohio",Westerville,OH,40.121319,-82.971253,Plant Walk in Edward S. Thomas Nature Preserve- Sharon Woods Met,['Parks'],[],Parks,,,False
6876,"Blendon township, Ohio",Columbus,OH,40.0588989,-82.9306183,Morse Fish & Chicken Pizza,['Pizza'],"['delivery', 'pickup']",Pizza,,,False
6877,"Blendon township, Ohio",Columbus,OH,40.11605,-82.97675,Pingue Park,"['Parks', 'Playgrounds', 'Basketball Courts']",[],Parks,Playgrounds,Basketball Courts,False
6878,"Blendon township, Ohio",Columbus,OH,40.048168182373,-82.9542541503906,Pupuseria & Taqueria Usuluteca,['Food Stands'],[],Food Stands,,,False
6879,"Blendon township, Ohio",Columbus,OH,40.042782,-82.977036,United Dairy Farmers,"['Gas Stations', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']",['delivery'],Gas Stations,Coffee & Tea,Ice Cream & Frozen Yogurt,False
6880,"Blendon township, Ohio",Columbus,OH,40.09084,-82.96298,Beechcroft Park,['Parks'],[],Parks,,,False
6881,"Blendon township, Ohio",Columbus,OH,40.0452390590282,-82.9103104973053,Caffe Tomaso,['Delis'],[],Delis,,,False
6882,"Blendon township, Ohio",Gahanna,OH,40.03799,-82.86925,Trapp Park,['Parks'],[],Parks,,,False
6883,"Blendon township, Ohio",Westerville,OH,40.0826943,-82.8625679,Angels Custom Cupcakes,"['Custom Cakes', 'Cupcakes']",[],Custom Cakes,Cupcakes,,False
6884,"Blendon township, Ohio",Columbus,OH,40.088531,-82.948221,Delfino's,['Bars'],[],Bars,,,False
6885,"Blendon township, Ohio",Gahanna,OH,40.045981,-82.851693,Yellow Polishboy,"['Food Trucks', 'Street Vendors', 'Restaurants']",[],Food Trucks,Street Vendors,Restaurants,False
6886,"Blendon township, Ohio",Columbus,OH,40.0823648,-82.9654486,Walden Park,['Parks'],[],Parks,,,False
6887,"Blendon township, Ohio",Gahanna,OH,40.05163,-82.87699,Ashburnham Park,['Parks'],[],Parks,,,False
6888,"Blendon township, Ohio",Columbus,OH,40.0767503023867,-82.9670702305439,Mr. Wings Fish & Chicken,"['Chicken Wings', 'Pizza', 'Soul Food']",[],Chicken Wings,Pizza,Soul Food,False
6889,"Blendon township, Ohio",Columbus,OH,40.037429,-82.962457,Taco Bell,"['Mexican', 'Fast Food']",['delivery'],Mexican,Fast Food,,False
6890,"Blendon township, Ohio",Columbus,OH,40.0502281,-82.9532928,Speedway,"['Gas Stations', 'Convenience Stores', 'Coffee & Tea']",[],Gas Stations,Convenience Stores,Coffee & Tea,False
6891,"Blendon township, Ohio",Gahanna,OH,40.04629,-82.84622,Bryn Mawr Park,"['Parks', 'Playgrounds']",[],Parks,Playgrounds,,False
6892,"Blendon township, Ohio",Columbus,OH,40.0361794,-82.9616025,Pizza Hut,"['Pizza', 'Italian', 'Chicken Wings']","['delivery', 'pickup']",Pizza,Italian,Chicken Wings,False
6893,"Blendon township, Ohio",Columbus,OH,40.0370903,-82.9621277,Burger King,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,False
6894,"Blendon township, Ohio",Lancaster,OH,39.748262,-82.7097866,Backcountry Barbecue,"['Food Trucks', 'Barbeque']",[],Food Trucks,Barbeque,,False
6895,"Blendon township, Ohio",Columbus,OH,40.084723,-82.976545,Boomerang's,['Bars'],[],Bars,,,False
6896,"Blendon township, Ohio",Columbus,OH,40.0361435853005,-82.965055257082,El Tequileño,['Tacos'],"['delivery', 'pickup']",Tacos,,,False
6897,"Blendon township, Ohio",Sunbury,OH,40.24695,-82.86945,3 Flame BBQ,"['Food Trucks', 'Barbeque']",[],Food Trucks,Barbeque,,False
6898,"Blendon township, Ohio",Columbus,OH,40.073824,-82.972081,Forest Park East Park,['Parks'],[],Parks,,,False
6899,"Blendon township, Ohio",Reynoldsburg,OH,39.95752,-82.79642,Burger Ops,"['Food Trucks', 'American (Traditional)', 'Burgers']",[],Food Trucks,American (Traditional),Burgers,False
6900,"Blendon township, Ohio",Sunbury,OH,40.15223,-82.84578,Chalet Pizza & Carry Out,['Pizza'],[],Pizza,,,False
6901,"Blendon township, Ohio",Columbus,OH,40.0607590208299,-82.9639481753111,Rally's,"['American (Traditional)', 'Fast Food', 'Sandwiches']",['delivery'],American (Traditional),Fast Food,Sandwiches,False
6902,"Blendon township, Ohio",Columbus,OH,40.038245,-82.962579,Wendy's,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,False
6903,"Blendon township, Ohio",Westerville,OH,40.1440592,-82.9579787,Teriyaki Madness,"['Japanese', 'Asian Fusion']","['delivery', 'pickup']",Japanese,Asian Fusion,,False
6904,"Blendon township, Ohio",Sunset Beach,OH,33.8919245,-78.509288,Chris' Snack Shack,"['Food Trucks', 'American (Traditional)', 'Hot Dogs']",['delivery'],Food Trucks,American (Traditional),Hot Dogs,False
6905,"Blendon township, Ohio",Columbus,OH,40.0402,-82.96179,A&W Restaurant,"['Burgers', 'Fast Food', 'Hot Dogs']",['delivery'],Burgers,Fast Food,Hot Dogs,False
6906,"Blendon township, Ohio",Columbus,OH,40.0371631917183,-82.963075786829,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",['delivery'],Fast Food,Burgers,Coffee & Tea,False
6907,"Blendon township, Ohio",Columbus,OH,40.0301147790636,-82.8840072,McCorkle Park,['Parks'],[],Parks,,,False
6908,"Blendon township, Ohio",Columbus,OH,40.0859611920277,-82.9637490212917,Taste of India,['Indian'],"['delivery', 'pickup']",Indian,,,False
6909,"Blendon township, Ohio",Columbus,OH,40.0491507541072,-82.9544753641213,Halal Pizza Cafe,['Cafes'],['delivery'],Cafes,,,False
6910,"Blendon township, Ohio",Westerville,OH,40.1505755513996,-82.9253269847516,Subway,['Sandwiches'],[],Sandwiches,,,False
6911,"Blendon township, Ohio",Columbus,OH,40.03264,-82.96422,Rally's,"['Burgers', 'Fast Food']",['delivery'],Burgers,Fast Food,,False
6912,"Blendon township, Ohio",Columbus,OH,40.139435,-82.975822,The Great American Grill,['American (Traditional)'],['delivery'],American (Traditional),,,False
6913,"Blendon township, Ohio",Grove city,OH,39.88077,-83.04624,Taqueria El Guero,"['Mexican', 'Food Trucks']",[],Mexican,Food Trucks,,False
6914,"Blendon township, Ohio",Columbus,OH,40.0608,-82.97558,Starbucks,['Coffee & Tea'],['delivery'],Coffee & Tea,,,False
6915,"Blendon township, Ohio",Columbus,OH,40.10965,-82.95144,Scalawags,['Pubs'],[],Pubs,,,False
6916,"Blendon township, Ohio",Westerville,OH,40.149335,-82.920782,Starbucks,['Coffee & Tea'],['delivery'],Coffee & Tea,,,False
6917,"Blendon township, Ohio",Columbus,OH,40.02798,-82.96739,Kenlawn Park,['Parks'],[],Parks,,,False
6918,"Blendon township, Ohio",Columbus,OH,40.0450401,-82.9576797,Shangri-La Restaurant,['Chinese'],[],Chinese,,,False
6919,"Blendon township, Ohio",Columbus,OH,40.0429198827956,-82.959730066359,Lindy's Bar,['Sports Bars'],[],Sports Bars,,,False
6920,"Blendon township, Ohio",Cardington,OH,40.4996109008789,-82.8973541259766,The Real Deal Grill,"['Food Trucks', 'Burgers', 'Hot Dogs']",[],Food Trucks,Burgers,Hot Dogs,False
6921,"Blendon township, Ohio",Westerville,OH,40.147279863952,-82.9488406330347,Deli a Go-Go,['Delis'],['delivery'],Delis,,,False
6922,"Blendon township, Ohio",Columbus,OH,40.056065,-82.97569,New Taco Tao,['Tex-Mex'],[],Tex-Mex,,,False
6923,"Blendon township, Ohio",Columbus,OH,40.08545,-82.97723,Indreni Mart Restaurant,['Indian'],[],Indian,,,False
6924,"Blendon township, Ohio",Newark,OH,40.056764,-82.410075,National Heisey Glass Museum,"['Museums', 'Tours', 'Venues & Event Spaces']",[],Museums,Tours,Venues & Event Spaces,False
6925,"Blendon township, Ohio",Westerville,OH,40.1218145388707,-82.9637451176748,Spring Hollow Lodge,"['Parks', 'Venues & Event Spaces']",[],Parks,Venues & Event Spaces,,False
6926,"Blendon township, Ohio",Columbus,OH,40.087915,-82.974981,Subway,['Sandwiches'],[],Sandwiches,,,False
6927,"Blendon township, Ohio",Westerville,OH,40.14732,-82.9428,Cardini's Salad Dressing aka WBT Marzetti Co.,"['Food', 'Salad']",[],Food,Salad,,False
6928,"Blendon township, Ohio",Columbus,OH,39.9888599,-83.1255008,Southwest Greens of Ohio,"['Golf', 'Artificial Turf']",[],Golf,Artificial Turf,,False
6929,"Blendon township, Ohio",Columbus,OH,40.14117,-82.97458,LC Kitchen Bar,"['American (Traditional)', 'Bars']",[],American (Traditional),Bars,,False
6930,"Blendon township, Ohio",Centerburg,OH,40.30472,-82.69582,Trucking Delicious,"['Food Trucks', 'American (New)']",[],Food Trucks,American (New),,False
6931,"Blendon township, Ohio",Columbus,OH,40.0358389,-82.9632219,Great Wall Chinese Restaurant,['Chinese'],[],Chinese,,,False
6932,"Blendon township, Ohio",Columbus,OH,40.0364387780428,-82.9629919677973,Great Wall Chinese Restruant,['Chinese'],['delivery'],Chinese,,,False
6933,"Blendon township, Ohio",Columbus,OH,40.02614,-82.97694,My Mama's Sweet Potato Pie Inc,['Bakeries'],[],Bakeries,,,False
6934,"Blendon township, Ohio",Marysville,OH,40.31801,-83.47484,Forte Grill & Catering,"['Barbeque', 'Food Trucks', 'Sandwiches']",[],Barbeque,Food Trucks,Sandwiches,False
6935,"Blendon township, Ohio",Katy,TX,29.787630863935796,-95.80250944350173,A Taste Of Haiti Caribbean Cuisine,"['Haitian', 'Food Trucks']",['delivery'],Haitian,Food Trucks,,False
6936,"Franklin city, Wisconsin",Greenfield,WI,42.9586089,-88.0092857,Kopp's Frozen Custard,"['Ice Cream & Frozen Yogurt', 'Burgers']","['pickup', 'delivery']",Ice Cream & Frozen Yogurt,Burgers,,False
6937,"Franklin city, Wisconsin",Franklin,WI,42.8742682188749,-87.9514246433973,Mimosa,['Breakfast & Brunch'],['delivery'],Breakfast & Brunch,,,False
6938,"Franklin city, Wisconsin",Greenfield,WI,42.9590651,-88.0064365,Kyoto,"['Japanese', 'Sushi Bars']","['pickup', 'delivery']",Japanese,Sushi Bars,,False
6939,"Franklin city, Wisconsin",Franklin,WI,42.915509,-88.009986,India Palace,['Indian'],"['pickup', 'delivery']",Indian,,,False
6940,"Franklin city, Wisconsin",Greendale,WI,42.9472111240802,-88.0051389858562,The Explorium Brewpub Southridge,"['American (Traditional)', 'Brewpubs']",['delivery'],American (Traditional),Brewpubs,,False
6941,"Franklin city, Wisconsin",Hales Corners,WI,42.9379844665527,-88.0446701049805,The Hale House,['Sports Bars'],['delivery'],Sports Bars,,,False
6942,"Franklin city, Wisconsin",Franklin,WI,42.926132,-87.950254,Sweet Basil,"['Thai', 'Laotian', 'Asian Fusion']",['delivery'],Thai,Laotian,Asian Fusion,False
6943,"Franklin city, Wisconsin",Franklin,WI,42.90226,-88.05543,Wegner's St Martins Inn,"['Fish & Chips', 'American (Traditional)', 'German']",['delivery'],Fish & Chips,American (Traditional),German,False
6944,"Franklin city, Wisconsin",Hales Corners,WI,42.9400491,-88.047777,PHO EVER,['Vietnamese'],"['pickup', 'delivery']",Vietnamese,,,False
6945,"Franklin city, Wisconsin",Milwaukee,WI,42.956563,-88.006571,Jin's Sushi Seafood & Bar,"['Sushi Bars', 'Seafood', 'Cocktail Bars']","['pickup', 'delivery']",Sushi Bars,Seafood,Cocktail Bars,False
6946,"Franklin city, Wisconsin",Hales Corners,WI,42.95003,-88.04881,Tanpopo Ramen & Sushi Restaurant,"['Sushi Bars', 'Ramen', 'Bubble Tea']",['delivery'],Sushi Bars,Ramen,Bubble Tea,False
6947,"Franklin city, Wisconsin",Greendale,WI,42.942113,-87.996549,Joey Gerard's - A Bartolotta Supper Club,"['Steakhouses', 'American (New)']",['delivery'],Steakhouses,American (New),,False
6948,"Franklin city, Wisconsin",Greendale,WI,42.9306678771973,-87.9948196411133,The Steakout,"['Seafood', 'Steakhouses', 'Sandwiches']",['delivery'],Seafood,Steakhouses,Sandwiches,False
6949,"Franklin city, Wisconsin",Franklin,WI,42.9244398354774,-88.0336185150906,Whitnall Park,"['Botanical Gardens', 'Parks']",[],Botanical Gardens,Parks,,False
6950,"Franklin city, Wisconsin",Franklin,WI,42.91326,-88.00945,Honey Butter Cafe,['Breakfast & Brunch'],[],Breakfast & Brunch,,,False
6951,"Franklin city, Wisconsin",Greenfield,WI,42.95365,-88.00631,El Beso Greenfield - Mexican Restaurante & Cantina,['Mexican'],"['pickup', 'delivery']",Mexican,,,False
6952,"Franklin city, Wisconsin",Greendale,WI,42.9418855306738,-87.9964554822785,Ricardo's Pizza,['Pizza'],['delivery'],Pizza,,,False
6953,"Franklin city, Wisconsin",Greenfield,WI,42.96379,-88.00947,Indian Village Restaurant,"['Indian', 'Desserts', 'Seafood']","['pickup', 'delivery']",Indian,Desserts,Seafood,False
6954,"Franklin city, Wisconsin",Greenfield,WI,42.9596959740751,-88.0108791881293,The Brass Tap,"['American (Traditional)', 'Beer Bar']","['pickup', 'delivery']",American (Traditional),Beer Bar,,False
6955,"Franklin city, Wisconsin",Oak Creek,WI,42.929481,-87.939921,AL-Yousef Supermarket & Restaurant,"['Middle Eastern', 'International Grocery']","['pickup', 'delivery']",Middle Eastern,International Grocery,,False
6956,"Franklin city, Wisconsin",Franklin,WI,42.86977,-88.01146,The Hideaway Pub & Eatery,"['American (Traditional)', 'Pubs', 'Pizza']",[],American (Traditional),Pubs,Pizza,False
6957,"Franklin city, Wisconsin",Hales Corners,WI,42.9376454651356,-88.0285046249628,Boerner Botanical Gardens,['Botanical Gardens'],[],Botanical Gardens,,,False
6958,"Franklin city, Wisconsin",Franklin,WI,42.91256,-87.95084,Little Cancun - Franklin,['Mexican'],"['pickup', 'delivery']",Mexican,,,False
6959,"Franklin city, Wisconsin",Hales Corners,WI,42.935876,-88.049395,Ann's Italian Restaurant,"['Italian', 'Pizza']",['delivery'],Italian,Pizza,,False
6960,"Franklin city, Wisconsin",Franklin,WI,42.88283,-87.952,Mulligans Irish Pub & Grill,"['Pubs', 'Irish', 'Burgers']","['pickup', 'delivery']",Pubs,Irish,Burgers,False
6961,"Franklin city, Wisconsin",Franklin,WI,42.9275499,-87.95052,Milwaukee Burger Company,['Burgers'],"['pickup', 'delivery']",Burgers,,,False
6962,"Franklin city, Wisconsin",Oak Creek,WI,42.9208036,-87.9488205,Melrose,['Breakfast & Brunch'],['delivery'],Breakfast & Brunch,,,False
6963,"Franklin city, Wisconsin",Greenfield,WI,42.9373099,-87.95027,Holy Land Grocery & Deli,"['Delis', 'Meat Shops', 'International Grocery']","['pickup', 'delivery']",Delis,Meat Shops,International Grocery,False
6964,"Franklin city, Wisconsin",Greenfield,WI,42.9555359493632,-88.0053977295756,Daddy Yo's Frozen Yogurt,"['Desserts', 'Ice Cream & Frozen Yogurt']",['delivery'],Desserts,Ice Cream & Frozen Yogurt,,False
6965,"Franklin city, Wisconsin",Franklin,WI,42.9026031494141,-88.0567779541016,Crossroads Pizza & Subs,['Pizza'],['delivery'],Pizza,,,False
6966,"Franklin city, Wisconsin",Milwaukee,WI,42.958128,-87.948195,Pho Cali,"['Coffee & Tea', 'Breakfast & Brunch']","['pickup', 'delivery']",Coffee & Tea,Breakfast & Brunch,,False
6967,"Franklin city, Wisconsin",Greenfield,WI,42.9603751988721,-87.9499075189233,Taqwa's Bakery & Restaurant,"['Middle Eastern', 'Bakeries', 'Mediterranean']","['pickup', 'delivery']",Middle Eastern,Bakeries,Mediterranean,False
6968,"Franklin city, Wisconsin",Greenfield,WI,42.95426,-87.97707,Blüm Coffee Garden,"['Coffee & Tea', 'Music Venues']",['delivery'],Coffee & Tea,Music Venues,,False
6969,"Franklin city, Wisconsin",Franklin,WI,42.9153022766113,-88.0098342895508,Point After Pub & Grille,"['Sports Bars', 'Burgers', 'Pubs']",['delivery'],Sports Bars,Burgers,Pubs,False
6970,"Franklin city, Wisconsin",Hales Corners,WI,42.9510695,-88.0478379,Taj Mahal,"['Indian', 'Seafood', 'Desserts']",['pickup'],Indian,Seafood,Desserts,False
6971,"Franklin city, Wisconsin",Greenfield,WI,42.952224,-88.047332,That's Amore,['Italian'],['delivery'],Italian,,,False
6972,"Franklin city, Wisconsin",Milwaukee,WI,42.9452694,-87.9493365,Pho Viet,['Vietnamese'],['delivery'],Vietnamese,,,False
6973,"Franklin city, Wisconsin",Milwaukee,WI,42.94815,-87.94839,Honeydip Donuts,"['Donuts', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']",['delivery'],Donuts,Coffee & Tea,Ice Cream & Frozen Yogurt,False
6974,"Franklin city, Wisconsin",Greendale,WI,42.947896,-88.009064,Chick-fil-A,['Fast Food'],[],Fast Food,,,False
6975,"Franklin city, Wisconsin",Oak Creek,WI,42.8714943,-87.9509811,O&H Danish Bakery,['Bakeries'],['delivery'],Bakeries,,,False
6976,"Franklin city, Wisconsin",Hales Corners,WI,42.93763,-88.04867,The Bosch Tavern,"['Pubs', 'American (New)']",['delivery'],Pubs,American (New),,False
6977,"Franklin city, Wisconsin",Franklin,WI,42.926499,-88.046396,Lovers Lane Sushi and Seafood Buffet,"['Buffets', 'Sushi Bars', 'Seafood']","['pickup', 'delivery']",Buffets,Sushi Bars,Seafood,False
6978,"Franklin city, Wisconsin",Greenfield,WI,42.95425,-88.00703,Eat Rice,['Chinese'],['delivery'],Chinese,,,False
6979,"Franklin city, Wisconsin",Greenfield,WI,42.959734,-88.023054,Cafe Zupas,"['Soup', 'Sandwiches', 'Salad']","['pickup', 'delivery']",Soup,Sandwiches,Salad,False
6980,"Franklin city, Wisconsin",Greendale,WI,42.940731,-87.9965897,Panther Pub & Eatery,"['Sports Bars', 'Burgers', 'Beer, Wine & Spirits']",['delivery'],Sports Bars,Burgers,"Beer, Wine & Spirits",False
6981,"Franklin city, Wisconsin",Greendale,WI,42.9449349660427,-88.0093167278014,Old World Deli,"['Delis', 'Sandwiches', 'Imported Food']",['delivery'],Delis,Sandwiches,Imported Food,False
6982,"Franklin city, Wisconsin",Greenfield,WI,42.9577608,-88.0088606,Carrabba's Italian Grill,"['Italian', 'Seafood', 'Wine Bars']","['pickup', 'delivery']",Italian,Seafood,Wine Bars,False
